BioProject,Run,Trips_id,file_name,study_name,study_srp,study_gse,PMID,organism,transcriptome
PRJNA255669,SRR1520332,2711,SRR1520332,Geraschenko14_3,nan,nan,nan,saccharomyces_cerevisiae,sgd
PRJNA255669,SRR1520322,2712,SRR1520322,Geraschenko14_3,nan,nan,nan,saccharomyces_cerevisiae,sgd
PRJNA255669,SRR1520323,2713,SRR1520323,Geraschenko14_3,nan,nan,nan,saccharomyces_cerevisiae,sgd
PRJNA255669,SRR1520320,2714,SRR1520320,Geraschenko14_3,nan,nan,nan,saccharomyces_cerevisiae,sgd
PRJNA255669,SRR1520321,2715,SRR1520321,Geraschenko14_3,nan,nan,nan,saccharomyces_cerevisiae,sgd
PRJNA255669,SRR1520326,2716,SRR1520326,Geraschenko14_3,nan,nan,nan,saccharomyces_cerevisiae,sgd
PRJNA255669,SRR1520327,2717,SRR1520327,Geraschenko14_3,nan,nan,nan,saccharomyces_cerevisiae,sgd
PRJNA255669,SRR1520324,2718,SRR1520324,Geraschenko14_3,nan,nan,nan,saccharomyces_cerevisiae,sgd
PRJNA255669,SRR1520325,2719,SRR1520325,Geraschenko14_3,nan,nan,nan,saccharomyces_cerevisiae,sgd
PRJNA255669,SRR1520328,2720,SRR1520328,Geraschenko14_3,nan,nan,nan,saccharomyces_cerevisiae,sgd
PRJNA255669,SRR1520329,2721,SRR1520329,Geraschenko14_3,nan,nan,nan,saccharomyces_cerevisiae,sgd
PRJNA438445,SRR6838651,2731,SRR6838651,Lauria18,SRP135757,GSE111866,30102689,homo_sapiens,Gencode_v25
PRJNA239467,SRR4293696,2734,SRR4293696,Fijalkowska17,SRP090415,GSE87328,28541577,homo_sapiens,Gencode_v25
PRJNA344393,SRR4293695,2735,SRR4293695,Fijalkowska17,SRP090415,GSE87328,28541577,homo_sapiens,Gencode_v25
PRJNA344393,SRR4293694,2736,SRR4293694,Fijalkowska17,SRP090415,GSE87328,28541577,homo_sapiens,Gencode_v25
PRJNA344393,SRR4293693,2737,SRR4293693,Fijalkowska17,SRP090415,GSE87328,28541577,homo_sapiens,Gencode_v25
PRJNA344393,SRR1573940,2751,SRR1573940,Rubio14,SRP047065,GSE61375,25273840,homo_sapiens,Gencode_v25
PRJNA260909,SRR1573939,2752,SRR1573939,Rubio14,SRP047065,GSE61375,25273840,homo_sapiens,Gencode_v25
PRJNA260909,SRR1573938,2753,SRR1573938,Rubio14,SRP047065,GSE61375,25273840,homo_sapiens,Gencode_v25
PRJNA260909,SRR1573937,2754,SRR1573937,Rubio14,SRP047065,GSE61375,25273840,homo_sapiens,Gencode_v25
PRJNA260909,SRR1573934,2755,SRR1573934,Rubio14,SRP047065,GSE61375,25273840,homo_sapiens,Gencode_v25
PRJNA260909,SRR1573933,2756,SRR1573933,Rubio14,SRP047065,GSE61375,25273840,homo_sapiens,Gencode_v25
PRJNA260909,SRR1573932,2757,SRR1573932,Rubio14,SRP047065,GSE61375,25273840,homo_sapiens,Gencode_v25
PRJNA260909,SRR1573931,2758,SRR1573931,Rubio14,SRP047065,GSE61375,25273840,homo_sapiens,Gencode_v25
PRJNA260909,SRR1573930,2759,SRR1573930,Rubio14,SRP047065,GSE61375,25273840,homo_sapiens,Gencode_v25
PRJNA260909,SRR7207274,2765,SRR7207274,Gameiro18,SRP148767,GSE114794,30089253,homo_sapiens,Gencode_v25
PRJNA472636,SRR7207276,2766,SRR7207276,Gameiro18,SRP148767,GSE114794,30089253,homo_sapiens,Gencode_v25
PRJNA472636,SRR7207277,2767,SRR7207277,Gameiro18,SRP148767,GSE114794,30089253,homo_sapiens,Gencode_v25
PRJNA472636,SRR7207272,2768,SRR7207272,Gameiro18,SRP148767,GSE114794,30089253,homo_sapiens,Gencode_v25
PRJNA472636,SRR7207273,2769,SRR7207273,Gameiro18,SRP148767,GSE114794,30089253,homo_sapiens,Gencode_v25
PRJNA472636,SRR7207259,2770,SRR7207259,Gameiro18,SRP148767,GSE114794,30089253,homo_sapiens,Gencode_v25
PRJNA472636,SRR7207278,2771,SRR7207278,Gameiro18,SRP148767,GSE114794,30089253,homo_sapiens,Gencode_v25
PRJNA472636,SRR7207279,2772,SRR7207279,Gameiro18,SRP148767,GSE114794,30089253,homo_sapiens,Gencode_v25
PRJNA472636,SRR7207269,2773,SRR7207269,Gameiro18,SRP148767,GSE114794,30089253,homo_sapiens,Gencode_v25
PRJNA472636,SRR7207268,2774,SRR7207268,Gameiro18,SRP148767,GSE114794,30089253,homo_sapiens,Gencode_v25
PRJNA472636,SRR7207284,2775,SRR7207284,Gameiro18,SRP148767,GSE114794,30089253,homo_sapiens,Gencode_v25
PRJNA472636,SRR7207263,2776,SRR7207263,Gameiro18,SRP148767,GSE114794,30089253,homo_sapiens,Gencode_v25
PRJNA472636,SRR7207262,2777,SRR7207262,Gameiro18,SRP148767,GSE114794,30089253,homo_sapiens,Gencode_v25
PRJNA472636,SRR7207261,2778,SRR7207261,Gameiro18,SRP148767,GSE114794,30089253,homo_sapiens,Gencode_v25
PRJNA472636,SRR7207260,2779,SRR7207260,Gameiro18,SRP148767,GSE114794,30089253,homo_sapiens,Gencode_v25
PRJNA472636,SRR7207266,2780,SRR7207266,Gameiro18,SRP148767,GSE114794,30089253,homo_sapiens,Gencode_v25
PRJNA472636,SRR7207265,2781,SRR7207265,Gameiro18,SRP148767,GSE114794,30089253,homo_sapiens,Gencode_v25
PRJNA472636,SRR7207264,2782,SRR7207264,Gameiro18,SRP148767,GSE114794,30089253,homo_sapiens,Gencode_v25
PRJNA472636,SRR7207281,2783,SRR7207281,Gameiro18,SRP148767,GSE114794,30089253,homo_sapiens,Gencode_v25
PRJNA472636,SRR7207280,2784,SRR7207280,Gameiro18,SRP148767,GSE114794,30089253,homo_sapiens,Gencode_v25
PRJNA472636,SRR7207283,2785,SRR7207283,Gameiro18,SRP148767,GSE114794,30089253,homo_sapiens,Gencode_v25
PRJNA472636,SRR7207275,2786,SRR7207275,Gameiro18,SRP148767,GSE114794,30089253,homo_sapiens,Gencode_v25
PRJNA472636,SRR7207282,2787,SRR7207282,Gameiro18,SRP148767,GSE114794,30089253,homo_sapiens,Gencode_v25
PRJNA472636,SRR7207270,2788,SRR7207270,Gameiro18,SRP148767,GSE114794,30089253,homo_sapiens,Gencode_v25
PRJNA472636,SRR7207271,2789,SRR7207271,Gameiro18,SRP148767,GSE114794,30089253,homo_sapiens,Gencode_v25
PRJNA472636,SRR5376142,2820,SRR5376142,Simsek17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA380363,SRR5376140,2821,SRR5376140,Simsek17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA380363,SRR3494962,2825,SRR3494962,CasteloSzekely17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA321185,SRR3494963,2826,SRR3494963,CasteloSzekely17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA321185,SRR3494970,2827,SRR3494970,CasteloSzekely17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA321185,SRR3494971,2828,SRR3494971,CasteloSzekely17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA321185,SRR3494972,2829,SRR3494972,CasteloSzekely17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA321185,SRR3494973,2830,SRR3494973,CasteloSzekely17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA321185,SRR3494974,2831,SRR3494974,CasteloSzekely17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA321185,SRR3494975,2832,SRR3494975,CasteloSzekely17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA321185,SRR3494976,2833,SRR3494976,CasteloSzekely17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA321185,SRR3494977,2834,SRR3494977,CasteloSzekely17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA321185,SRR3494978,2835,SRR3494978,CasteloSzekely17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA321185,SRR3494979,2836,SRR3494979,CasteloSzekely17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA321185,SRR3494982,2837,SRR3494982,CasteloSzekely17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA321185,SRR3494983,2838,SRR3494983,CasteloSzekely17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA321185,SRR3494990,2839,SRR3494990,CasteloSzekely17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA321185,SRR3494991,2840,SRR3494991,CasteloSzekely17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA321185,SRR3494992,2841,SRR3494992,CasteloSzekely17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA321185,SRR3494993,2842,SRR3494993,CasteloSzekely17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA321185,SRR3494994,2843,SRR3494994,CasteloSzekely17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA321185,SRR3494995,2844,SRR3494995,CasteloSzekely17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA321185,SRR3494998,2845,SRR3494998,CasteloSzekely17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA321185,SRR3494999,2846,SRR3494999,CasteloSzekely17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA321185,SRR3131021,2875,SRR3131021,Goodarzi16,SRP069011,GSE77347,27259150,homo_sapiens,Gencode_v25
PRJNA310107,SRR3131019,2877,SRR3131019,Goodarzi16,SRP069011,GSE77347,27259150,homo_sapiens,Gencode_v25
PRJNA310107,SRR3131016,2879,SRR3131016,Goodarzi16,SRP069011,GSE77347,27259150,homo_sapiens,Gencode_v25
PRJNA310107,SRR3131015,2880,SRR3131015,Goodarzi16,SRP069011,GSE77347,27259150,homo_sapiens,Gencode_v25
PRJNA310107,SRR3131012,2883,SRR3131012,Goodarzi16,SRP069011,GSE77347,27259150,homo_sapiens,Gencode_v25
PRJNA310107,SRR3131011,2884,SRR3131011,Goodarzi16,SRP069011,GSE77347,27259150,homo_sapiens,Gencode_v25
PRJNA310107,SRR3131008,2886,SRR3131008,Goodarzi16,SRP069011,GSE77347,27259150,homo_sapiens,Gencode_v25
PRJNA310107,SRR3131007,2887,SRR3131007,Goodarzi16,SRP069011,GSE77347,27259150,homo_sapiens,Gencode_v25
PRJNA310107,SRR3131004,2890,SRR3131004,Goodarzi16,SRP069011,GSE77347,27259150,homo_sapiens,Gencode_v25
PRJNA310107,SRR3131023,2891,SRR3131023,Goodarzi16,SRP069011,GSE77347,27259150,homo_sapiens,Gencode_v25
PRJNA310107,SRR3131025,2893,SRR3131025,Goodarzi16,SRP069011,GSE77347,27259150,homo_sapiens,Gencode_v25
PRJNA310107,SRR3129941,2903,SRR3129941,Goodarzi16,SRP069011,GSE77347,27259150,homo_sapiens,Gencode_v25
PRJNA310015,SRR3129940,2904,SRR3129940,Goodarzi16,SRP069011,GSE77347,27259150,homo_sapiens,Gencode_v25
PRJNA310015,SRR3129937,2905,SRR3129937,Goodarzi16,SRP069011,GSE77347,27259150,homo_sapiens,Gencode_v25
PRJNA310015,SRR3129936,2906,SRR3129936,Goodarzi16,SRP069011,GSE77347,27259150,homo_sapiens,Gencode_v25
PRJNA310015,SRR3129153,2907,SRR3129153,Goodarzi16,SRP069011,GSE77347,27259150,homo_sapiens,Gencode_v25
PRJNA309995,SRR3129152,2908,SRR3129152,Goodarzi16,SRP069011,GSE77347,27259150,homo_sapiens,Gencode_v25
PRJNA309995,SRR3129149,2909,SRR3129149,Goodarzi16,SRP069011,GSE77347,27259150,homo_sapiens,Gencode_v25
PRJNA309995,SRR3129148,2910,SRR3129148,Goodarzi16,SRP069011,GSE77347,27259150,homo_sapiens,Gencode_v25
PRJNA309995,SRR3130945,2915,SRR3130945,Goodarzi16,SRP069011,GSE77347,27259150,homo_sapiens,Gencode_v25
PRJNA310096,SRR3130944,2916,SRR3130944,Goodarzi16,SRP069011,GSE77347,27259150,homo_sapiens,Gencode_v25
PRJNA310096,SRR3130941,2917,SRR3130941,Goodarzi16,SRP069011,GSE77347,27259150,homo_sapiens,Gencode_v25
PRJNA310096,SRR3130940,2918,SRR3130940,Goodarzi16,SRP069011,GSE77347,27259150,homo_sapiens,Gencode_v25
PRJNA310096,SRR3131003,2923,SRR3131003,Goodarzi16,SRP069011,GSE77347,27259150,homo_sapiens,Gencode_v25
PRJNA310107,SRR5886323,2931,SRR5886323,Arango18,SRP114504,GSE102113,30449621,homo_sapiens,Gencode_v25
PRJNA396698,SRR5886322,2932,SRR5886322,Arango18,SRP114504,GSE102113,30449621,homo_sapiens,Gencode_v25
PRJNA396698,SRR5886321,2933,SRR5886321,Arango18,SRP114504,GSE102113,30449621,homo_sapiens,Gencode_v25
PRJNA396698,SRR5886320,2934,SRR5886320,Arango18,SRP114504,GSE102113,30449621,homo_sapiens,Gencode_v25
PRJNA396698,SRR5886319,2935,SRR5886319,Arango18,SRP114504,GSE102113,30449621,homo_sapiens,Gencode_v25
PRJNA396698,SRR5886318,2936,SRR5886318,Arango18,SRP114504,GSE102113,30449621,homo_sapiens,Gencode_v25
PRJNA396698,SRR5886317,2937,SRR5886317,Arango18,SRP114504,GSE102113,30449621,homo_sapiens,Gencode_v25
PRJNA396698,SRR5886316,2938,SRR5886316,Arango18,SRP114504,GSE102113,30449621,homo_sapiens,Gencode_v25
PRJNA396698,SRR3665736,2943,SRR3665736,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665735,2944,SRR3665735,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665734,2945,SRR3665734,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665733,2946,SRR3665733,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665732,2947,SRR3665732,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665731,2948,SRR3665731,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665730,2949,SRR3665730,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665729,2950,SRR3665729,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665728,2951,SRR3665728,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665727,2952,SRR3665727,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665726,2953,SRR3665726,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665725,2954,SRR3665725,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665724,2955,SRR3665724,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665723,2956,SRR3665723,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665722,2957,SRR3665722,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665721,2958,SRR3665721,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665720,2959,SRR3665720,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665719,2960,SRR3665719,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665718,2961,SRR3665718,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665717,2962,SRR3665717,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665716,2963,SRR3665716,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665715,2964,SRR3665715,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665713,2965,SRR3665713,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665714,2966,SRR3665714,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665712,2967,SRR3665712,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665711,2968,SRR3665711,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665710,2969,SRR3665710,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665709,2970,SRR3665709,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665708,2971,SRR3665708,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665707,2972,SRR3665707,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665706,2973,SRR3665706,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665705,2974,SRR3665705,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665704,2975,SRR3665704,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665703,2976,SRR3665703,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665702,2977,SRR3665702,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665701,2978,SRR3665701,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665700,2979,SRR3665700,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665699,2980,SRR3665699,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665697,2981,SRR3665697,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665698,2982,SRR3665698,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665696,2983,SRR3665696,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665695,2984,SRR3665695,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665694,2985,SRR3665694,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665680,2986,SRR3665680,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665679,2987,SRR3665679,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665678,2988,SRR3665678,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665677,2989,SRR3665677,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665676,2990,SRR3665676,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665675,2991,SRR3665675,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665674,2992,SRR3665674,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665673,2993,SRR3665673,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665672,2994,SRR3665672,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665671,2995,SRR3665671,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665670,2996,SRR3665670,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665669,2997,SRR3665669,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665668,2998,SRR3665668,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665667,2999,SRR3665667,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665666,3000,SRR3665666,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665665,3001,SRR3665665,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665664,3002,SRR3665664,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665663,3003,SRR3665663,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665661,3004,SRR3665661,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665662,3005,SRR3665662,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665660,3006,SRR3665660,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665659,3007,SRR3665659,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665658,3008,SRR3665658,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665657,3009,SRR3665657,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665656,3010,SRR3665656,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665655,3011,SRR3665655,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665654,3012,SRR3665654,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665653,3013,SRR3665653,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665652,3014,SRR3665652,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665651,3015,SRR3665651,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665650,3016,SRR3665650,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665649,3017,SRR3665649,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665648,3018,SRR3665648,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR3665647,3019,SRR3665647,Sendoel17,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA325618,SRR6841609,3048,SRR6841609,Rapino18,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA438489,SRR6841608,3049,SRR6841608,Rapino18,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA438489,SRR6841607,3050,SRR6841607,Rapino18,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA438489,SRR6841606,3051,SRR6841606,Rapino18,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA438489,SRR6841605,3052,SRR6841605,Rapino18,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA438489,SRR6841604,3053,SRR6841604,Rapino18,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA438489,ERR2189775,3060,ERR2189775,Lulla18,nan,nan,nan,homo_sapiens_polio,Ensembl_2011
PRJEB23298,ERR2189773,3061,ERR2189773,Lulla18,nan,nan,nan,homo_sapiens_polio,Ensembl_2011
PRJEB23298,ERR2189774,3062,ERR2189774,Lulla18,nan,nan,nan,homo_sapiens_polio,Ensembl_2011
PRJEB23298,ERR2189772,3063,ERR2189772,Lulla18,nan,nan,nan,homo_sapiens_polio,Ensembl_2011
PRJEB23298,SRR7235654,3135,SRR7235654,Dali19,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA473808,SRR7235653,3136,SRR7235653,Dali19,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA473808,SRR7235652,3137,SRR7235652,Dali19,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA473808,SRR7235651,3138,SRR7235651,Dali19,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA473808,SRR7235650,3139,SRR7235650,Dali19,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA473808,SRR7235649,3140,SRR7235649,Dali19,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA473808,SRR7235648,3141,SRR7235648,Dali19,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA473808,SRR7235647,3142,SRR7235647,Dali19,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA473808,SRR7235646,3143,SRR7235646,Dali19,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA473808,SRR7235645,3144,SRR7235645,Dali19,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA473808,SRR7235644,3145,SRR7235644,Dali19,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA473808,SRR7235643,3146,SRR7235643,Dali19,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA473808,SRR1248255,3147,SRR1248255,Wolfe14,SRP041255,GSE56887,25079319,homo_sapiens,Gencode_v25
PRJNA244865,SRR1248254,3148,SRR1248254,Wolfe14,SRP041255,GSE56887,25079319,homo_sapiens,Gencode_v25
PRJNA244865,SRR1248253,3149,SRR1248253,Wolfe14,SRP041255,GSE56887,25079319,homo_sapiens,Gencode_v25
PRJNA244865,SRR1248252,3150,SRR1248252,Wolfe14,SRP041255,GSE56887,25079319,homo_sapiens,Gencode_v25
PRJNA244865,SRR609197,3267,SRR609197,SternGinossar12,SRP016143,GSE41605,23180859,homo_sapiens,Gencode_v25
PRJNA177721,SRR592962,3268,SRR592962,SternGinossar12,SRP016143,GSE41605,23180859,homo_sapiens,Gencode_v25
PRJNA177721,SRR592961,3269,SRR592961,SternGinossar12,SRP016143,GSE41605,23180859,homo_sapiens,Gencode_v25
PRJNA177721,SRR592960,3270,SRR592960,SternGinossar12,SRP016143,GSE41605,23180859,homo_sapiens,Gencode_v25
PRJNA177721,SRR592959,3271,SRR592959,SternGinossar12,SRP016143,GSE41605,23180859,homo_sapiens,Gencode_v25
PRJNA177721,SRR592958,3272,SRR592958,SternGinossar12,SRP016143,GSE41605,23180859,homo_sapiens,Gencode_v25
PRJNA177721,SRR592957,3273,SRR592957,SternGinossar12,SRP016143,GSE41605,23180859,homo_sapiens,Gencode_v25
PRJNA177721,SRR592956,3274,SRR592956,SternGinossar12,SRP016143,GSE41605,23180859,homo_sapiens,Gencode_v25
PRJNA177721,SRR592955,3275,SRR592955,SternGinossar12,SRP016143,GSE41605,23180859,homo_sapiens,Gencode_v25
PRJNA177721,SRR592954,3276,SRR592954,SternGinossar12,SRP016143,GSE41605,23180859,homo_sapiens,Gencode_v25
PRJNA177721,SRR5013257,3391,SRR5013257,Dai17,"SRP056975,SRP093314",nan,28003488,homo_sapiens,Gencode_v25
PRJNA353260,SRR1959022,3392,SRR1959022,Dai17,"SRP056975,SRP093314",nan,28003488,homo_sapiens,Gencode_v25
PRJNA353260,SRR1959028,3393,SRR1959028,Dai17,"SRP056975,SRP093314",nan,28003488,homo_sapiens,Gencode_v25
PRJNA353260,SRR1959032,3394,SRR1959032,Dai17,"SRP056975,SRP093314",nan,28003488,homo_sapiens,Gencode_v25
PRJNA353260,SRR1959030,3395,SRR1959030,Dai17,"SRP056975,SRP093314",nan,28003488,homo_sapiens,Gencode_v25
PRJNA353260,SRR1959031,3396,SRR1959031,Dai17,"SRP056975,SRP093314",nan,28003488,homo_sapiens,Gencode_v25
PRJNA353260,SRR1959025,3397,SRR1959025,Dai17,"SRP056975,SRP093314",nan,28003488,homo_sapiens,Gencode_v25
PRJNA353260,SRR1959024,3398,SRR1959024,Dai17,"SRP056975,SRP093314",nan,28003488,homo_sapiens,Gencode_v25
PRJNA353260,SRR5013258,3399,SRR5013258,Dai17,"SRP056975,SRP093314",nan,28003488,homo_sapiens,Gencode_v25
PRJNA353260,SRR1959021,3400,SRR1959021,Dai17,"SRP056975,SRP093314",nan,28003488,homo_sapiens,Gencode_v25
PRJNA353260,SRR5013260,3401,SRR5013260,Dai17,"SRP056975,SRP093314",nan,28003488,homo_sapiens,Gencode_v25
PRJNA353260,SRR1959027,3402,SRR1959027,Dai17,"SRP056975,SRP093314",nan,28003488,homo_sapiens,Gencode_v25
PRJNA353260,SRR1959026,3403,SRR1959026,Dai17,"SRP056975,SRP093314",nan,28003488,homo_sapiens,Gencode_v25
