ribocrypt_id,BioProject,Organism,Run
PRJNA278390,PRJNA278390,Homo sapiens,SRR1916546
PRJNA278390,PRJNA278390,Homo sapiens,SRR1916547
PRJNA278390,PRJNA278390,Homo sapiens,SRR1916548
PRJNA278390,PRJNA278390,Homo sapiens,SRR1916549
PRJNA278390,PRJNA278390,Homo sapiens,SRR1916550
PRJNA278390,PRJNA278390,Homo sapiens,SRR1916551
PRJNA278009,PRJNA278009,Homo sapiens,SRR1910731
PRJNA278009,PRJNA278009,Homo sapiens,SRR1910732
PRJNA278009,PRJNA278009,Homo sapiens,SRR1910735
PRJNA278009,PRJNA278009,Homo sapiens,SRR1910736
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803146
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803147
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803148
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803149
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803150
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803151
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803152
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803153
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803154
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803155
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803156
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803157
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803158
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803159
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803160
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803161
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803162
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803163
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803164
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803165
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803166
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803167
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803168
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803169
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803170
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803171
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803172
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803173
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803174
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803175
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803176
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803177
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803178
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803179
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803180
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803181
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803182
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803183
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803184
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803185
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803186
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803187
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803188
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803189
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803190
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803191
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803192
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803193
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803194
PRJNA275386,PRJNA275386,Homo sapiens,SRR1803195
PRJNA275305,PRJNA275305,Homo sapiens,SRR1802129
PRJNA275305,PRJNA275305,Homo sapiens,SRR1802130
PRJNA275305,PRJNA275305,Homo sapiens,SRR1802131
PRJNA275305,PRJNA275305,Homo sapiens,SRR1802132
PRJNA275305,PRJNA275305,Homo sapiens,SRR1802133
PRJNA275305,PRJNA275305,Homo sapiens,SRR1802134
PRJNA275305,PRJNA275305,Homo sapiens,SRR1802135
PRJNA275305,PRJNA275305,Homo sapiens,SRR1802136
PRJNA275305,PRJNA275305,Homo sapiens,SRR1802137
PRJNA275305,PRJNA275305,Homo sapiens,SRR1802138
PRJNA275305,PRJNA275305,Homo sapiens,SRR1802139
PRJNA275305,PRJNA275305,Homo sapiens,SRR1802140
PRJNA275305,PRJNA275305,Homo sapiens,SRR1802141
PRJNA275305,PRJNA275305,Homo sapiens,SRR1802142
PRJNA275305,PRJNA275305,Homo sapiens,SRR1802146
PRJNA275305,PRJNA275305,Homo sapiens,SRR1802147
PRJNA275305,PRJNA275305,Homo sapiens,SRR1802148
PRJNA275305,PRJNA275305,Homo sapiens,SRR1802149
PRJNA275305,PRJNA275305,Homo sapiens,SRR1802150
PRJNA275305,PRJNA275305,Homo sapiens,SRR1802151
PRJNA275305,PRJNA275305,Homo sapiens,SRR1802152
PRJNA275305,PRJNA275305,Homo sapiens,SRR1802153
PRJNA275305,PRJNA275305,Homo sapiens,SRR1802154
PRJNA275305,PRJNA275305,Homo sapiens,SRR1802155
PRJNA275305,PRJNA275305,Homo sapiens,SRR1802156
PRJNA275305,PRJNA275305,Homo sapiens,SRR1802157
PRJNA274997,PRJNA274997,Homo sapiens,SRR1795425
PRJNA274997,PRJNA274997,Homo sapiens,SRR1795426
PRJNA274997,PRJNA274997,Homo sapiens,SRR1795427
PRJNA274997,PRJNA274997,Homo sapiens,SRR1795428
PRJNA274997,PRJNA274997,Homo sapiens,SRR1795429
PRJNA274997,PRJNA274997,Homo sapiens,SRR1795430
PRJNA274997,PRJNA274997,Homo sapiens,SRR1795431
PRJNA274997,PRJNA274997,Homo sapiens,SRR1795432
PRJNA274997,PRJNA274997,Homo sapiens,SRR1795433
PRJNA274997,PRJNA274997,Homo sapiens,SRR1795434
PRJNA274997,PRJNA274997,Homo sapiens,SRR1795435
PRJNA274997,PRJNA274997,Homo sapiens,SRR1795436
PRJNA274997,PRJNA274997,Homo sapiens,SRR1795437
PRJNA274997,PRJNA274997,Homo sapiens,SRR1795438
PRJNA274997,PRJNA274997,Homo sapiens,SRR1795439
PRJNA274997,PRJNA274997,Homo sapiens,SRR1795440
PRJNA272597,PRJNA272597,Homo sapiens,SRR1758378
PRJNA272597,PRJNA272597,Homo sapiens,SRR1758379
PRJNA272597,PRJNA272597,Homo sapiens,SRR1758380
PRJNA272597,PRJNA272597,Homo sapiens,SRR1758381
PRJNA272597,PRJNA272597,Homo sapiens,SRR1758390
PRJNA272597,PRJNA272597,Homo sapiens,SRR1758391
PRJNA272597,PRJNA272597,Homo sapiens,SRR1758392
PRJNA272597,PRJNA272597,Homo sapiens,SRR1758393
PRJNA272597,PRJNA272597,Homo sapiens,SRR1758394
PRJNA272597,PRJNA272597,Homo sapiens,SRR1758395
PRJNA272597,PRJNA272597,Homo sapiens,SRR1758396
PRJNA272597,PRJNA272597,Homo sapiens,SRR1758397
PRJNA272597,PRJNA272597,Homo sapiens,SRR1758406
PRJNA272597,PRJNA272597,Homo sapiens,SRR1758407
PRJNA272597,PRJNA272597,Homo sapiens,SRR1758408
PRJNA272597,PRJNA272597,Homo sapiens,SRR1758409
PRJNA272597,PRJNA272597,Homo sapiens,SRR1758410
PRJNA272597,PRJNA272597,Homo sapiens,SRR1758411
PRJNA272597,PRJNA272597,Homo sapiens,SRR1758412
PRJNA272597,PRJNA272597,Homo sapiens,SRR1758413
PRJNA268222,PRJNA268222,Homo sapiens,SRR1660328
PRJNA268222,PRJNA268222,Homo sapiens,SRR1660329
PRJNA268222,PRJNA268222,Homo sapiens,SRR1660330
PRJNA268222,PRJNA268222,Homo sapiens,SRR1660331
PRJNA268222,PRJNA268222,Homo sapiens,SRR1660332
PRJNA268222,PRJNA268222,Homo sapiens,SRR1660333
PRJNA268222,PRJNA268222,Homo sapiens,SRR1660334
PRJNA268222,PRJNA268222,Homo sapiens,SRR1660335
PRJNA263582,PRJNA263582,Homo sapiens,SRR1610244
PRJNA263582,PRJNA263582,Homo sapiens,SRR1610245
PRJNA263582,PRJNA263582,Homo sapiens,SRR1610246
PRJNA263582,PRJNA263582,Homo sapiens,SRR1610247
PRJNA263582,PRJNA263582,Homo sapiens,SRR1610248
PRJNA263582,PRJNA263582,Homo sapiens,SRR1610249
PRJNA263582,PRJNA263582,Homo sapiens,SRR1610250
PRJNA263582,PRJNA263582,Homo sapiens,SRR1610251
PRJNA263582,PRJNA263582,Homo sapiens,SRR1610252
PRJNA263582,PRJNA263582,Homo sapiens,SRR1610253
PRJNA263582,PRJNA263582,Homo sapiens,SRR1610254
PRJNA263582,PRJNA263582,Homo sapiens,SRR1610255
PRJNA263582,PRJNA263582,Homo sapiens,SRR1610256
PRJNA263582,PRJNA263582,Homo sapiens,SRR1610257
PRJNA263582,PRJNA263582,Homo sapiens,SRR1610258
PRJNA263582,PRJNA263582,Homo sapiens,SRR1610259
PRJNA263582,PRJNA263582,Homo sapiens,SRR2086025
PRJNA263582,PRJNA263582,Homo sapiens,SRR2086026
PRJNA263582,PRJNA263582,Homo sapiens,SRR2086027
PRJNA263582,PRJNA263582,Homo sapiens,SRR2086028
PRJNA263582,PRJNA263582,Homo sapiens,SRR2086029
PRJNA263582,PRJNA263582,Homo sapiens,SRR2086030
PRJNA263582,PRJNA263582,Homo sapiens,SRR2086031
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585486
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585487
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585488
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585489
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585490
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585491
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585492
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585493
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585494
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585495
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585496
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585497
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585498
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585499
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585500
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585501
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585502
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585503
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585504
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585505
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585506
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585507
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585508
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585509
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585510
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585511
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585512
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585513
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585514
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585515
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585516
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585517
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585518
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585519
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585520
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585521
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585522
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585523
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585524
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585525
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585526
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585527
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585528
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585529
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585530
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585531
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585532
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585533
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585534
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585535
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585536
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585537
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585538
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585539
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585540
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585541
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585542
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585543
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585544
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585545
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585546
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585547
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585548
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585549
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585550
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585551
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585552
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585553
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585554
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585555
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585556
PRJNA262009,PRJNA262009,Homo sapiens,SRR1585557
PRJNA260909,PRJNA260909,Homo sapiens,SRR1573930
PRJNA260909,PRJNA260909,Homo sapiens,SRR1573931
PRJNA260909,PRJNA260909,Homo sapiens,SRR1573932
PRJNA260909,PRJNA260909,Homo sapiens,SRR1573933
PRJNA260909,PRJNA260909,Homo sapiens,SRR1573934
PRJNA260909,PRJNA260909,Homo sapiens,SRR1573937
PRJNA260909,PRJNA260909,Homo sapiens,SRR1573938
PRJNA260909,PRJNA260909,Homo sapiens,SRR1573939
PRJNA260909,PRJNA260909,Homo sapiens,SRR1573940
PRJNA260073,PRJNA260073,Homo sapiens,SRR1562929
PRJNA260073,PRJNA260073,Homo sapiens,SRR1562930
PRJNA257463,PRJNA257463,Homo sapiens,SRR1536302
PRJNA257463,PRJNA257463,Homo sapiens,SRR1536303
PRJNA257463,PRJNA257463,Homo sapiens,SRR1536304
PRJNA257463,PRJNA257463,Homo sapiens,SRR1536305
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535516
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535517
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535518
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535519
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535520
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535521
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535522
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535523
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535524
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535525
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535526
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535527
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535528
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535529
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535530
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535531
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535532
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535533
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535534
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535535
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535536
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535537
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535538
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535539
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535540
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535541
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535542
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535543
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535544
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535545
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535546
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535547
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535548
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535549
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535550
PRJNA257365,PRJNA257365,Homo sapiens,SRR1535551
PRJNA256321,PRJNA256321,Homo sapiens,SRR1528630
PRJNA256321,PRJNA256321,Homo sapiens,SRR1528631
PRJNA256320,PRJNA256320,Homo sapiens,SRR1528632
PRJNA256320,PRJNA256320,Homo sapiens,SRR1528633
PRJNA256320,PRJNA256320,Homo sapiens,SRR2064566
PRJNA256320,PRJNA256320,Homo sapiens,SRR2064567
PRJNA256320,PRJNA256320,Homo sapiens,SRR2874255
PRJNA256320,PRJNA256320,Homo sapiens,SRR2874256
PRJNA256319,PRJNA256319,Homo sapiens,SRR1528650
PRJNA256319,PRJNA256319,Homo sapiens,SRR1528651
PRJNA256319,PRJNA256319,Homo sapiens,SRR1528654
PRJNA256319,PRJNA256319,Homo sapiens,SRR1528655
PRJNA256319,PRJNA256319,Homo sapiens,SRR1528656
PRJNA256319,PRJNA256319,Homo sapiens,SRR1528657
PRJNA256318,PRJNA256318,Homo sapiens,SRR1528660
PRJNA256318,PRJNA256318,Homo sapiens,SRR1528661
PRJNA256318,PRJNA256318,Homo sapiens,SRR1528662
PRJNA256318,PRJNA256318,Homo sapiens,SRR1528663
PRJNA256318,PRJNA256318,Homo sapiens,SRR1528664
PRJNA256318,PRJNA256318,Homo sapiens,SRR1528665
PRJNA256318,PRJNA256318,Homo sapiens,SRR1528666
PRJNA256318,PRJNA256318,Homo sapiens,SRR1528667
PRJNA256318,PRJNA256318,Homo sapiens,SRR1528672
PRJNA256318,PRJNA256318,Homo sapiens,SRR1528673
PRJNA256318,PRJNA256318,Homo sapiens,SRR1528674
PRJNA256318,PRJNA256318,Homo sapiens,SRR1528675
PRJNA256317,PRJNA256317,Homo sapiens,SRR1528676
PRJNA256317,PRJNA256317,Homo sapiens,SRR1528677
PRJNA256317,PRJNA256317,Homo sapiens,SRR1528680
PRJNA256317,PRJNA256317,Homo sapiens,SRR1528681
PRJNA256317,PRJNA256317,Homo sapiens,SRR1528682
PRJNA256317,PRJNA256317,Homo sapiens,SRR1528683
PRJNA256316,PRJNA256316,Homo sapiens,SRR1528686
PRJNA256316,PRJNA256316,Homo sapiens,SRR1528687
PRJNA256316,PRJNA256316,Homo sapiens,SRR1528688
PRJNA256316,PRJNA256316,Homo sapiens,SRR1528689
PRJNA256316,PRJNA256316,Homo sapiens,SRR1528690
PRJNA256316,PRJNA256316,Homo sapiens,SRR1528691
PRJNA256316,PRJNA256316,Homo sapiens,SRR1528692
PRJNA256316,PRJNA256316,Homo sapiens,SRR1528693
PRJNA256316,PRJNA256316,Homo sapiens,SRR1528694
PRJNA256316,PRJNA256316,Homo sapiens,SRR1528695
PRJNA256316,PRJNA256316,Homo sapiens,SRR1528696
PRJNA256316,PRJNA256316,Homo sapiens,SRR1528697
PRJNA256316,PRJNA256316,Homo sapiens,SRR2064430
PRJNA256316,PRJNA256316,Homo sapiens,SRR2064431
PRJNA256316,PRJNA256316,Homo sapiens,SRR2064432
PRJNA256316,PRJNA256316,Homo sapiens,SRR2064433
PRJNA256316,PRJNA256316,Homo sapiens,SRR2064434
PRJNA256316,PRJNA256316,Homo sapiens,SRR2064435
PRJNA256316,PRJNA256316,Homo sapiens,SRR2874123
PRJNA256316,PRJNA256316,Homo sapiens,SRR2874124
PRJNA256316,PRJNA256316,Homo sapiens,SRR2874125
PRJNA256316,PRJNA256316,Homo sapiens,SRR2874126
PRJNA256316,PRJNA256316,Homo sapiens,SRR2874127
PRJNA256316,PRJNA256316,Homo sapiens,SRR2874128
PRJNA256316,PRJNA256316,Homo sapiens,SRR2874129
PRJNA256316,PRJNA256316,Homo sapiens,SRR2874130
PRJNA254361,PRJNA254361,Homo sapiens,SRR1507056
PRJNA254361,PRJNA254361,Homo sapiens,SRR1507057
PRJNA254361,PRJNA254361,Homo sapiens,SRR1507058
PRJNA251587,PRJNA251587,Homo sapiens,SRR1333393
PRJNA251587,PRJNA251587,Homo sapiens,SRR1333394
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257225
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257226
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257227
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257228
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257229
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257230
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257231
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257232
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257233
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257234
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257235
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257236
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257237
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257238
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257239
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257240
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257241
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257242
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257243
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257244
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257245
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257246
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257247
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257248
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257249
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257250
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257251
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257252
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257253
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257254
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257255
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257256
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257257
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257258
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257259
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257260
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257261
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257262
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257263
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257264
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257265
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257266
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257267
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257268
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257269
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257270
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257271
PRJNA244941,PRJNA244941,Homo sapiens,SRR1257272
PRJNA242628,PRJNA242628,Homo sapiens,SRR1204655
PRJNA242628,PRJNA242628,Homo sapiens,SRR1204656
PRJNA238879,PRJNA238879,Homo sapiens,SRR1173905
PRJNA238879,PRJNA238879,Homo sapiens,SRR1173907
PRJNA238879,PRJNA238879,Homo sapiens,SRR1173909
PRJNA238879,PRJNA238879,Homo sapiens,SRR1173910
PRJNA238879,PRJNA238879,Homo sapiens,SRR1173913
PRJNA238879,PRJNA238879,Homo sapiens,SRR1173914
PRJNA223608,PRJNA223608,Homo sapiens,SRR1598971
PRJNA223608,PRJNA223608,Homo sapiens,SRR1598975
PRJNA223608,PRJNA223608,Homo sapiens,SRR1598981
PRJNA223060,PRJNA223060,Homo sapiens,SRR1562539
PRJNA223060,PRJNA223060,Homo sapiens,SRR1562540
PRJNA223060,PRJNA223060,Homo sapiens,SRR1562541
PRJNA223060,PRJNA223060,Homo sapiens,SRR1562542
PRJNA223060,PRJNA223060,Homo sapiens,SRR1562543
PRJNA218051,PRJNA218051,Homo sapiens,SRR970490
PRJNA218051,PRJNA218051,Homo sapiens,SRR970538
PRJNA218051,PRJNA218051,Homo sapiens,SRR970561
PRJNA218051,PRJNA218051,Homo sapiens,SRR970565
PRJNA218051,PRJNA218051,Homo sapiens,SRR970587
PRJNA218051,PRJNA218051,Homo sapiens,SRR970588
PRJNA214026,PRJNA214026,Homo sapiens,SRR948150
PRJNA214026,PRJNA214026,Homo sapiens,SRR948151
PRJNA214026,PRJNA214026,Homo sapiens,SRR948152
PRJNA214026,PRJNA214026,Homo sapiens,SRR948153
PRJNA214026,PRJNA214026,Homo sapiens,SRR948156
PRJNA214026,PRJNA214026,Homo sapiens,SRR948157
PRJNA214026,PRJNA214026,Homo sapiens,SRR948158
PRJNA214026,PRJNA214026,Homo sapiens,SRR948159
PRJNA213675,PRJNA213675,Homo sapiens,SRR944653
PRJNA213675,PRJNA213675,Homo sapiens,SRR944655
PRJNA213675,PRJNA213675,Homo sapiens,SRR944659
PRJNA213675,PRJNA213675,Homo sapiens,SRR944662
PRJNA212323,PRJNA212323,Homo sapiens,SRR935448
PRJNA212323,PRJNA212323,Homo sapiens,SRR935449
PRJNA212323,PRJNA212323,Homo sapiens,SRR935452
PRJNA212323,PRJNA212323,Homo sapiens,SRR935453
PRJNA212323,PRJNA212323,Homo sapiens,SRR935454
PRJNA212323,PRJNA212323,Homo sapiens,SRR935455
PRJNA211752,PRJNA211752,Homo sapiens,SRR931815
PRJNA211752,PRJNA211752,Homo sapiens,SRR931817
PRJNA211752,PRJNA211752,Homo sapiens,SRR931819
PRJNA211752,PRJNA211752,Homo sapiens,SRR931821
PRJNA211752,PRJNA211752,Homo sapiens,SRR931823
PRJNA211752,PRJNA211752,Homo sapiens,SRR931825
PRJNA209566,PRJNA209566,Homo sapiens,SRR1827830
PRJNA209566,PRJNA209566,Homo sapiens,SRR1827831
PRJNA209566,PRJNA209566,Homo sapiens,SRR1827832
PRJNA209566,PRJNA209566,Homo sapiens,SRR1827833
PRJNA209566,PRJNA209566,Homo sapiens,SRR1827838
PRJNA209566,PRJNA209566,Homo sapiens,SRR1827839
PRJNA209566,PRJNA209566,Homo sapiens,SRR1827840
PRJNA209566,PRJNA209566,Homo sapiens,SRR1827841
PRJNA209566,PRJNA209566,Homo sapiens,SRR1827842
PRJNA209566,PRJNA209566,Homo sapiens,SRR1827843
PRJNA209566,PRJNA209566,Homo sapiens,SRR1827844
PRJNA209566,PRJNA209566,Homo sapiens,SRR1827845
PRJNA209566,PRJNA209566,Homo sapiens,SRR1827846
PRJNA209566,PRJNA209566,Homo sapiens,SRR1827847
PRJNA209566,PRJNA209566,Homo sapiens,SRR1827848
PRJNA209566,PRJNA209566,Homo sapiens,SRR1827849
PRJNA209566,PRJNA209566,Homo sapiens,SRR1827850
PRJNA209566,PRJNA209566,Homo sapiens,SRR1827851
